district,province,city_muni_council_,new_district_,audited_,district_2,ï__objectid,provno,distno,shape__area,shape__length,population_2019_projection_scale,pop_density_km2_scale,poverty_incidence_3_scale,local_taxes_scale,fees_and_charges_scale,other_receipts_scale,lgef_scale,est_revenue_scale,%_of_revenue_raised_via_osr_scale,regular_radio_listener_pct_scale,comm_risk_index_scale,comm_risk_pct_scale,female_literacy_pct_scale,has_no_soap_pct_scale,male_literacy_pct_scale,has_no_drinkwater_pct_scale,has_no_water_handwashing_pct_scale,prox_risk_index_scale,socioecon_risk_index_scale,time_to_water_greater_30_pct_scale,shares_toilet_with_others_pct_scale,wash_risk_index_scale,educ_scale,land_scale,stunt_scale,supplies_contracts_loans_scale,personal_emoluments_scale,statutory_obligations_scale,third_party_payments_scale,total_debts_scale,nr_wards_scale,nr_wdc_scale,pct_wards_wdc_scale,nr_remaining_scale,osr_rate_scale,lgef_per_inh_scale,debt_per_inh_scale,population_2019_projection_standard,pop_density_km2_standard,poverty_incidence_3_standard,local_taxes_standard,fees_and_charges_standard,other_receipts_standard,lgef_standard,est_revenue_standard,%_of_revenue_raised_via_osr_standard,regular_radio_listener_pct_standard,comm_risk_index_standard,comm_risk_pct_standard,female_literacy_pct_standard,has_no_soap_pct_standard,male_literacy_pct_standard,has_no_drinkwater_pct_standard,has_no_water_handwashing_pct_standard,prox_risk_index_standard,socioecon_risk_index_standard,time_to_water_greater_30_pct_standard,shares_toilet_with_others_pct_standard,wash_risk_index_standard,educ_standard,land_standard,stunt_standard,supplies_contracts_loans_standard,personal_emoluments_standard,statutory_obligations_standard,third_party_payments_standard,total_debts_standard,nr_wards_standard,nr_wdc_standard,pct_wards_wdc_standard,nr_remaining_standard,osr_rate_standard,lgef_per_inh_standard,debt_per_inh_standard,zmb_score1,zmb_score2,zmb_score_tot
Kanchibiya,Muchinga,"",X,"",Kanchibiya,63,106,106008,0.726674464897542,4.74766395329118,1.3451580711367188,1.0537148255617788,1.7272727272727266,1.0042765245056455,1.0442566009306828,1.0006156031440196,1.111731843575419,1.0179788729524,1.5232089317958653,2.6791707962145535,1.7442188982666398,2.805963373249545,2.1406771643947637,2.660915293160852,2.8809125686273216,1.0326175283884123,1.8707736033463442,4.655339028062209,1.4705675570654542,3.443565192452486,4.370815805151182,3.892665760160254,2.510730510731425,3.9308801736035797,2.473862408295075,1.0338761472389226,1.1045058808947357,1.0027996425068906,1.0309780811666265,4.994910002790849,1.5517241379310345,1.7142857142857144,3.5,1.6666666666666665,1.5232089317958653,2.204213247896591,4.83525104559334,64218,5.1,83,122425,1462418,15000,7128000,10327843,15.4905821089651,43.8287696838379,4.25417613983154,34.2232933044434,49.940185546875,68.3895797729492,79.120002746582,99.2278060913086,75.5050430297852,1.42537581920624,4.27660036087036,17.0385112762451,24.2178363800049,2.10979771614075,1.1350348694415873,73.27820512020695,42.94433905898372,272000,884526.06,727207.26,26367.87,1910101.19,8,5,62.5,3,0.154905821089651,110.99691675231243,29.7440155408141,2.681566259284503,2.549041714170849,2.615303986727676
Lavushimanda,Muchinga,"",X,"",Lavushimanda,64,106,106009,1.17657410810148,8.62970535611838,1.3215180101301098,1.0338818460355408,1.8484848484848477,1.000005277678773,1.025409758835607,1.1008111708646668,1.0979006174654513,1.0177712483499328,2.3492975817423143,2.9810809546541415,1.5725999321596333,2.7527637950392907,2.2325451558859077,2.1997189285065066,1.8430681332282193,1.1529289297292191,2.1121220872964788,2.5772511360368866,1.5422144381357477,2.837657908459118,4.188132945827741,3.3926718801530353,1.7095468340119866,4.228860827647564,3.7972550071250404,1.000809540283283,1.1149202225211303,1.0021837789680599,1.0042412853612683,4.996307957298987,1,1.5714285714285714,5,1,2.3492975817423143,2.235325838215369,4.8701808199725685,61707,4.3652376910017,81,2648,861850,2456400,6986880,10307778,32.2173993269937,39.783317565918,4.42570877075195,34.9778785705566,51.0372657775879,73.9372406005859,72.1850280761719,97.1818695068359,73.0982284545898,3.39829897880554,4.21216583251953,21.9599189758301,26.8395652770996,2.58823657035828,0.7141811887977798,79.11509245845156,20.446664878874312,6500,972671.88,587430.52,3610.09,1570212.49,4,4,100,0,0.322173993269937,113.22670037434975,25.446262012413502,3.1552644500120723,2.5961007451321634,2.875682597572118
Chilubi,Northern,"","","",Chilubi,65,107,107001,0.427155954556753,3.73977523622268,,,,1.0007131998341707,1.0144679030702481,1.00506456706585,1.4201117318435754,1.0408019750423536,1.017880887162744,2.6327642061473857,2.328387712973209,3.0889116541511044,1,2.2793532089220188,2.311501988672523,1.0613497744483666,2.936495938520275,4.9217291617749135,1.0256897829601215,3.603664075499262,4.051485591310962,4.063470429580823,2.3577751407732377,4.097669509088744,1.7680266259166135,1.1707920015432278,1.2217023977435675,1.004675772045326,1.0474019846500195,4.984499824117199,3.4827586206896552,4.142857142857142,5,1,1.017880887162744,,,,,,22500,513180,123405,10274400,12533485,5.25859328032068,44.4505958557129,3.67030119895935,30.2099418640137,36.3183097839355,72.9793319702148,75.3151473999023,98.7392044067383,64.8772735595703,1.17246675491333,4.67669439315796,15.7381277084351,28.8006267547607,1.94635653495789,1.0546889608919796,76.54529829298684,54.94354735941758,1371331.4,1876464.24,1153014.69,40347.54,4441157.87,22,22,100,0,0.0525859328032068,,,3.008940443581372,2.297318049067669,2.6531292463245206
Kaputa,Northern,"","","",Kaputa,66,107,107002,0.412745764558764,4.78003507504854,,,,1.0014675869587646,1.0635024324127125,1.0406051796859208,1.442574603547976,1.0685217375611986,1.76743581193332,2.4456637260602543,3.2670902157676913,3.4331269908807016,1.7417913943694856,2.559125741754982,2.7648793637617985,1.484728002757385,2.2492771197251953,3.593340356525353,2.467177321709435,1.5441265728359976,3.7064331488063322,2.8126869225658324,3.332522829236672,3.472549839576883,2.347523890831845,1,1.8029534389298978,1.0150898861660114,1.3701289090099378,4.9590544636079805,2.5172413793103448,3.142857142857143,5,1,1.76743581193332,,,,,,43655,2075700.08,989399.91,10503588.68,15212344,20.4357394889308,46.9576530456543,2.73207092285156,25.3275756835938,45.1767234802246,69.6139907836914,78.3446578979492,91.5395126342773,71.73046875,2.43363046646118,3.38031458854675,32.4664688110352,33.7525634765625,3.14321804046631,1.5667140611394155,64.30036549502456,45.092093855858636,0,6796107.89,3516607.97,315045.69,10627761.55,15,15,100,0,0.20435739488930799,,,3.3837179059666598,2.5586312592509586,2.971174582608809
Kasama,Northern,X,"","",Kasama,67,107,107003,0.873546870105258,7.87682588026775,,,,1.1438521480172754,1.1764688294481707,1.1775664669187271,1.8695795354307556,1.2101448847211607,3.1573134511144367,1.9587893940452608,3.664334713517559,3.6743100662891965,3.221527197189015,2.9989881997066417,3.8472960961276343,1.5542669294391658,2.526651225329402,3.2636137964287135,2.93049768983757,3.820010690178104,4.054547581019488,4.301623797596617,3.427456041781208,3.312498376164834,2.6831856673248797,2.3389389161466427,1.4467886470177511,1.0588511567553107,1.5257376484880603,4.885840720378086,2.793103448275862,3.4285714285714284,5,1,3.1573134511144367,,,,,,4036492.75,5675454.5,4326646.2,14860320,28898913,48.5782750721454,53.4815368652344,2.33502626419067,21.906623840332,62.8476104736328,64.3229522705078,85.5774688720703,90.3569793701172,68.9643936157227,2.7466707229614302,2.9636344909668,13.9808788299561,28.7566833496094,1.71847009658813,1.6165815173490852,61.16525471659325,39.385843655477046,10750673.11,3781569.02,13448690.9,447496.47,28428429.5,17,17,100,0,0.485782750721454,,,4.078656725557218,3.40844817597293,3.7435524507650744
Luwingu,Northern,"","","",Luwingu,68,107,107004,0.404139366495485,5.00302620892601,,,,1.0160097672374955,1.041596280459186,1.05720812329438,1.2881204547682055,1.036841555152043,2.068194388658736,2.518904535101652,2.337841951016581,3.077100492550279,2.2702822254348822,2.8778277705327007,3.168675510412633,1.2181254028709088,2.778560512892114,4.831781534362367,1.929261038976282,3.386081804328529,4.809273353918041,4.516971549757523,3.24527638291645,3.184444179323707,2.478991596638655,1.028252289572654,1.1773094420744656,1.0369107300397016,1.0682150978510925,4.960588798726397,1.9655172413793105,2.571428571428571,5,1,2.068194388658736,,,,,,451456,1377645,1393953,8927693,12150747,26.525562584752997,45.976261138916,3.66085171699524,30.3774719238281,51.4879188537598,65.7803726196289,81.0428619384766,96.0731811523438,66.452262878418,1.25786244869232,3.86408138275146,17.5054130554199,17.9254188537598,1.51240611076355,1.5208843854684073,58.656910936527815,42.85714285714286,226844.65,1500727.24,8469079.14,58063.21,10254714.24,11,11,100,0,0.26525562584753,,,3.5340971943293678,3.1278804386868777,3.330988816508123
Mbala,Northern,X,"","",Mbala,69,107,107005,0.275084061442385,3.54755816648565,,,,1.0571999461201773,1.0523944394409113,1.107268068081451,1.603901205527786,1.1148713716177925,2.248444814719625,2.0437704941630463,3.7183718119915286,3.633588762332057,2.2630338689209,4.7018231988000485,2.275742990550161,1.3359916784969235,1.8544029806498816,3.9879368515423557,2.4852771343262425,2.595944524671086,4.179876112951655,4.420343061567972,2.8398409388104144,3.924334883806796,1.684328958638515,1.043376662914215,1.8390248382534327,1.0690431908030855,1.7397790581558361,4.904707649345293,1.5517241379310345,2.142857142857143,5,1,2.248444814719625,,,,,,1606537,1721736,2613731,12149604,19691608,30.175311229027102,52.342830657959,2.28101634979248,22.4842166900635,51.4013595581055,43.8398094177246,75.0762023925781,94.0688247680664,75.6682968139648,2.05900311470032,3.36403679847717,23.9232063293457,26.9580612182617,1.60486888885498,1.3079132480456546,73.14999505481677,56.366407703145235,348282,7101412.17,15761880.76,629683.87,23841258.8,8,8,100,0,0.301753112290271,,,3.6242224073598126,2.80188670698445,3.213054557172131
Mporokoso,Northern,"","","",Mporokoso,70,107,107006,0.344712306066356,4.3217246044777,,,,1.0097975684579223,1.0209211407850534,1.034082334545926,1.259157894736842,1.0358892654852072,1.5062382590087726,2.282154002782087,3.623783393612036,3.593614581514645,2.7010545670340034,4.066046647624654,3.410770058989391,1.4760408524426083,2.080112998456508,4.388714718191276,2.715160713910549,3.435562543728163,4.571258178203171,4.597769781194842,3.2481126974979615,4.101829538661278,2.8926897207187197,1.0423126305656927,1.3255939593011332,1.0036989329419217,1.0111714551082562,4.986164793728696,1.8275862068965516,2.428571428571429,5,1,1.5062382590087726,,,,,,277249.6,718817,830462,8632188,12058717,15.1469563470144,49.1486053466797,2.37555718421936,23.051212310791,56.6321678161621,51.4874687194824,82.6605606079102,91.6872406005859,73.4174346923828,1.67850720882416,3.15729451179504,17.1035118103027,21.341236114502,1.43509113788605,1.5223742728260483,76.62678554260896,35.824274747781764,339738.62,2755790.77,931310.73,9508.9,4036349.02,10,10,100,0,0.151469563470144,,,3.253119129504386,3.3599066916113816,3.306512910557884
Mpulungu,Northern,"","","",Mpulungu,71,107,107007,0.82784665263145,5.88068089439692,,,,1.0386891297042125,1.0281142333526536,1.3517367579964423,1.330679604038028,1.114936882276064,3.417336303946484,2.514734125441423,3.5090627962351046,3.5251473886467894,2.347936206093414,3.217006506140687,3.2685823993204175,1.5941081218888424,2.0870390311357827,4.077237449601899,2.556467238627363,1.9402458259571462,4.108445723577645,3.822813750929252,2.7553652411410354,4.133107609895085,2.8443633758606124,1.5568653246181747,1.7958966843085462,1.089900388393587,1.189198083219428,4.871709170637307,2.5172413793103448,3.142857142857143,5,1,3.417336303946484,,,,,,1087445,948030,8570540,9361924,19697939,53.8432726388278,46.0321426391602,2.49022006988525,24.0223541259766,52.4152565002441,61.7004432678223,81.71044921875,89.6794662475586,73.3483657836914,1.97422170639038,3.30001306533813,29.2490386962891,27.9831771850586,2.17663836479187,1.2635390186121693,77.23946484064949,36.64582261036959,4471210,6736380.31,20495642.22,161041.3,31864273.83,15,15,100,0,0.538432726388278,,,4.208668151973242,2.9426196435060783,3.5756438977396603
Mungwi,Northern,"","","",Mungwi,72,107,107008,0.804682429909377,5.47421689069482,,,,1.0088311552244276,1.0645257650248123,1.0089853713974541,1.260825835538567,1.0438350636780465,1.750566305916248,2.3049980202546645,2.8413844874545466,3.2798968221061457,1.9578173984993317,2.326075834598482,3.0320905010130392,1.10114744814679,1.9788466430392573,4.894691169989285,1.6320178643989438,2.9065057199820563,4.578135859761696,3.654031015002209,2.909099125886448,3.2522430631985637,2.441938586825788,1.0780330824415636,1.1177142493679362,1.0300593656025017,1.0223672646912039,4.967575591168245,2.2413793103448274,2.857142857142857,5,1,1.750566305916248,,,,,,250148.83,2108309.3,218940.68,8649206,12826605,20.094162173077,48.8425064086914,3.15756249427795,27.5009994506836,47.7564888000488,72.4173126220703,80.1301879882813,98.0624313354492,74.4272994995117,1.19813644886017,4.13140249252319,21.4007110595703,21.2425327301025,2.33814477920532,1.3442938731040868,59.984965095298314,43.48704402396161,626547,996320.21,6914089.56,19038.53,8555995.3,13,13,100,0,0.20094162173077,,,3.375283152958124,2.740721531553444,3.058002342255784
Nsama,Northern,"",X,"",Nsama,73,107,107009,0.61474815878708,5.40843907611766,,,,1.0006632758457787,1.021158323639542,1.0549291194150094,1.36888003528374,1.0501571888458703,1.5248031415064278,3.1242393976421345,1.5492765840512135,2.6474226596524857,1.2657292027614495,2.104152717942791,2.344969460589339,1.1089516613227213,1.571300151671931,4.04099376074354,1.7367414279629187,1.7570004573684308,3.889546353312997,2.189539976182175,2.6267731807211376,4.276484899171088,2.4945828558906076,1.007386121000016,1.1346871903880194,1.0292874456616572,1.011687516205844,4.970075749518462,2.5172413793103448,3,4.733333332,1.2222222222222223,1.5248031415064278,,,,,,21100,726375,1338422,9751683,13437580,15.5228620034262,37.865062713623,4.44902038574219,36.4720420837402,39.491626739502,75.0867919921875,75.5387802124023,97.9297180175781,78.4915008544922,2.00863122940063,4.03722095489502,30.7374267578125,31.1246585845947,3.7395007610321,1.1959909101049158,80.04795952984969,42.59209144985967,59305,1139977.28,6738894.17,9948.16,7948124.61,15,14,93.33333329999999,1,0.155228620034262,,,3.1290682367532137,2.1441563038888423,2.636612270321028
Senga Hill,Northern,"",X,"",Senga Hill,74,107,107010,0.426738758768806,5.28829224004314,,,,1.0014021508739794,1.035118941602247,1.0976230853024176,1.366254729001274,1.04890611221685,2.0902442675885724,2.267762972109391,3.0063999900768,3.3392695792176195,1.8302752648915637,3.912407127761231,3.0451625904636135,1.0494597337706715,1.588479436308309,4.900228902486031,1.6934083440496792,2.18131860333889,4.569511279781851,4.021484102298748,2.8857295001368968,4.706308182815121,1.7754967851740444,1,1.2940302000225246,1.0065995451898104,1.0504204122171654,4.985815841618985,1.6896551724137931,2.2857142857142856,5,1,2.0902442675885724,,,,,,41820,1171240,2378718,9724897,13316675,26.972033183959198,49.341438293457,2.99263000488281,26.6588535308838,46.2333908081055,53.3355751037598,80.2175369262695,98.9413986206055,78.320182800293,1.19287896156311,4.07619190216064,27.2909545898438,21.3663063049316,1.98653280735016,1.3320180451038977,88.46739900666303,54.81655465204125,0,2488638.65,1589635.34,42916.76,4121190.75,9,9,100,0,0.269720331839592,,,3.545122133794286,2.6282464131253134,3.0866842734597997
Lunte,Northern,"",X,"",Lunte,75,107,107011,0.640631186043123,7.01388416757311,,,,1.0001782999585427,1.004046920686578,1.0692968453541236,1.1630892874644712,1.0097139961529484,1.7310389195630678,2.529668342791148,2.4433790516373994,3.1382426244408066,2.0860840163772427,2.863901364614308,3.245478745723373,1.0758226754453384,1.9253303598239624,5,1.6137828479792944,2.984424640327786,5,4.349765124643385,2.54356769132254,5,2.631780743797764,1,1.1011966369213106,1.0000635485713705,1.0603822852459164,4.998595091804529,1.9655172413793105,2.571428571428571,5,1,1.7310389195630678,,,,,,7500,181108,1688511,7652000,9529119,19.6987675355927,45.83203125,3.55536770820618,29.5102291107178,49.2882385253906,65.9478912353516,81.5560684204102,98.4930877685547,74.9609832763672,1.09815692901611,4.14780187606812,20.7678241729736,15.1882514953613,1.67240417003632,1.1522839082267042,94.22027599987692,40.25972735543802,0,856516.99,106221.82,51396.09,1014134.9,11,11,100,0,0.196987675355927,,,3.3655194597815337,2.902799394035233,3.1341594269083832
Lupososhi,Northern,"",X,"",Lupososhi,76,107,107012,0.340196956263043,4.42329865997854,,,,1.000090041479064,1.0139422596708454,1.0237212411495593,1.1031069293345095,1.0116835170268679,1.3066734910984006,2.6652512105822868,1.9887743744683615,2.9440851415129226,1.5278922051737558,2.2683253626906055,2.59997853478193,1.0458472287696612,2.766906447300223,4.887400694869086,1.2198700147988575,3.3053994469632944,4.5791553711577695,4.248673806907414,2.57456653505416,3.8738513539077446,2.3280527675404428,1.0125590659739425,1.189206453386398,1.0019232702818073,1.0353584208271949,4.993468147103333,1.9655172413793105,2.571428571428571,5,1,1.3066734910984006,,,,,,5025,496430,578000,7040000,9719455,11.106126835301,44.0152854919434,4.00974369049072,32.2641677856445,42.6223564147949,73.1119842529297,77.2427749633789,99.0028305053711,66.5684814453125,1.20505797863007,4.50206136703491,18.1607456207275,21.2279014587402,1.76913738250732,1.1685672872560586,72.16111650696926,45.423102951812474,100839.86,1601422.21,528305.32,30096.32,2260663.71,11,11,100,0,0.11106126835301,,,3.1533367455492005,2.669796328668943,2.9115665371090715
Chikankata,Southern,"","","",Chikankata,88,109,109001,0.227087132291047,2.79591768475201,,,,1.0591174908543202,1.0267885136268167,1.1530803766197162,1.2266000196020779,1.0787013032999335,2.678057028074984,2.3386647760467936,4.595058935726734,3.8805698414150114,3.7318356452489962,2.8628459590740154,2.4238198839850664,1.294742632011829,2.26691161141384,2.180159440689394,2.9223332358849707,1.3620501700429193,3.0161068446879824,2.3890717982915146,3.3056737267385925,4.101161472857191,3.007315773651926,1.0765392315295883,1.0889144775495974,1.0095689613712606,1.027659387480732,4.987736426312396,2.103448275862069,2.7142857142857144,5,1,2.678057028074984,,,,,,1660310,905785,3730009.62,8300000,16196105,38.8741899364075,48.3913879394531,1.40477025508881,18.9810256958008,68.9416732788086,65.9605865478516,76.0656661987305,94.7702789306641,71.5546112060547,3.77529525756836,2.97097706794739,33.9453620910645,43.6596145629883,3.54857087135315,1.5526104992014498,76.61369937483241,33.87563184791726,614552.5,752562.17,2263575.73,23543.07,3654233.47,12,12,100,0,0.388741899364075,,,3.839028514037492,3.108474235982757,3.4737513750101243
Choma,Southern,X,"","",Choma,89,109,109002,0.439473641639154,4.584516740804,,,,1.160782354913755,1.6618982650053953,1.070100658899375,1.7933914534940705,1.3730929462963781,3.7850669086588327,2.111833663741649,2.334491199596203,3.089424528099073,3.8067514075814177,2.9307458296932896,3.0052783884644985,1.6779543988540624,1.915800848827275,2.069470586093323,3.298684685710472,2.50384796071108,2.9588353168795183,2.815438894893128,3.168548890140224,1.4681331557495283,3.3538937633364725,1.1635309881440372,1.6276648671950733,1.1149472525801103,1.3230383279808413,4.866705741276781,3.896551724137931,4,4.359999999999999,1.8888888888888888,3.7850669086588327,,,,,,4511260.3,21144008,1708097,14082973,44646338,61.289159482688106,51.4308166503906,3.66420078277588,30.2026672363281,69.836311340332,65.1438293457031,79.9510269165039,88.2536315917969,75.0560150146484,3.8803825378418,2.63251113891602,24.6712493896484,44.4815330505371,3.14058470726013,1.480580209684814,25.037567042776125,27.98380602327997,1313030.92,5312485.07,26180292.8,274963.21,33080772,25,21,84,4,0.612891594826881,,,4.072533454329416,3.2861582389878103,3.679345846658613
Gwembe,Southern,"","","",Gwembe,90,109,109003,0.339047620678002,2.86748741480042,,,,1.012319885255447,1.0254557016377996,1.058705352221055,1.3696530432225815,1.0559903485033535,1.6899975777053418,4.214395414883823,2.0972774637814977,2.9821498283447307,2.3431714762109745,2.179302159070195,2.4449699743844517,1.161683825728936,1.3727832085976752,2.1613085738609157,2.1839614091231967,1.270296452620003,2.5963823360447007,1.3553918740386468,2.936301567788199,3.322783942568807,2.822581431719866,1.0259178680756142,1.5078742717999676,1.0120302936161594,1.0547295329556017,4.9724310337134945,2.3793103448275863,3,5,1,1.6899975777053418,,,,,,347982,863314,1430435,9759570,14001301,18.8677537894514,23.2574920654297,3.90129518508911,31.7242565155029,52.3583564758301,74.1828308105469,76.2069931030273,97.0329895019531,80.4711837768555,3.79319214820862,3.63502049446106,34.6906204223633,49.6831893920898,4.53768825531006,1.358583040656436,61.36672985095267,37.016115660762274,208101,4298590.9,2822201.1,46584.59,7375477.59,14,14,100,0,0.188677537894514,,,3.3449987888526707,2.3643615874394217,2.8546801881460464
Kalomo,Southern,"","","",Kalomo,91,109,109004,0.710931928510661,5.39101957321414,,,,1.0347289257286176,1.2339170555845038,1.0347645869903384,1.3295541507399784,1.1375159776004666,2.864023015088848,2.2295275266983574,2.1979424139245465,3.029550192637858,3.711832468442974,2.3175285719416454,2.7214591096159,1.234541842325953,1.2093363348946777,1.3511351579402007,2.9201832303144455,1.328019598493528,2.7728693145477066,1.5986826723320675,2.9242033882793548,2.241619957639929,3.3349988943079407,1.0017660432641469,1.3372662866351877,1.0313813913605592,1.1965336204506203,4.960607421341633,2.931034482758621,3.5714285714285716,5,1,2.864023015088848,,,,,,976390.46,7506083,847086,9350441,21880000,42.639668464351,49.8537750244141,3.8006808757782,31.0519275665283,68.7027969360352,72.5201263427734,78.0545196533203,95.7940139770508,82.1011352539063,4.56236553192139,2.9729106426239,34.2217712402344,47.1503791809082,4.30488586425781,1.352227989345063,40.188736284746376,28.305018796765008,14180,2854584.04,7214137.28,167285.15,10250186.47,18,18,100,0,0.42639668464351,,,3.932011507544424,2.8924293558405845,3.4122204316925044
Kazungula,Southern,"","","",Kazungula,92,109,109005,1.53127335259302,9.38028385112852,,,,1.0266112688124915,1.2587849338176462,1.0605292612161565,1.2673514074291874,1.1267330432811256,3.2519820883983726,3.645344169736723,2.2534908928355883,3.0218790022577915,3.2841778369305072,2.9090415162384757,2.680145415434753,1.4078891420379103,1.8610994971683485,1.3469990921750004,2.5485877730826894,1.390589091512588,2.5702897021839872,2.165016402047828,3.177326384807404,2.171967861551245,2.9618429821355647,1.1091038662190493,1.0254320358130855,1.0223097836919737,1.0540680616634857,4.976885141599159,2.3793103448275863,1.5714285714285714,2.1428571439999997,3.2222222222222223,3.2519820883983726,,,,,,748750,8298515.59,1474877,8715786.41,20837929,50.495145606840296,30.8825073242188,3.74516034126282,31.1607360839844,63.5957794189453,65.4049072265625,77.7784576416016,92.8461837768555,75.6015167236328,4.56629228591919,3.30709934234619,33.7135581970215,50.0576515197754,3.7629671096801802,1.4851909388407545,38.82438114213961,34.6486693036954,876022.04,215253.9,5155240.03,46021.56,6292537.53,14,4,28.571428599999997,10,0.504951456068403,,,2.697419616199186,2.897090901480326,2.7972552588397557
Livingstone,Southern,X,"","",Livingstone,93,109,109006,0.0587156642485809,1.41420596644341,,,,2.031355393874413,1.2250981482963677,1.4855775820307615,1.9440360678231894,1.585786786472288,4.392542678557474,1.7292887526675615,4.816864987641322,4.601665031690457,4.857445261787426,4.155489095873746,4.640746464376004,5,4.72847817396943,2.832559149884038,4.81903355393866,4.721193203989095,2.7810809598505046,4.971176048646753,3.759997040391934,1.9738907150231433,3.7022017455651355,1.4690849375232367,1.2286977219671391,1.3750983609508491,5,4.614784445267081,2.793103448275862,3.4285714285714284,5,1,4.392542678557474,,,,,,28924419.06,7225062.26,11831752,15620000,65201233,73.5894569969252,56.5567359924316,1.1830757856369,8.75297832489014,82.3836135864258,50.4115791320801,90.8793792724609,31.7611083984375,47.0069770812988,3.1559112071991,1.2652086019516,6.66113424301147,47.0325317382813,1.07778263092041,1.7912619399499814,34.944417886555776,22.0625703253927,3766399.47,1935671.88,85224336.72,3404713.14,94331121.21,17,17,100,0,0.735894569969252,,,4.696271339278737,4.322705024097812,4.509488181688274
Mazabuka,Southern,X,"","",Mazabuka,94,109,109007,0.339624964267671,3.72564447467513,,,,1.3189675355753911,1.1528034378470413,1.2098697001703944,1.7141036949916693,1.2779979706906908,3.4022180020662547,1.691630941306677,4.46551817496996,4.020160844276046,4.042554426761004,2.952385448818108,3.0760862056858826,2.0739629217996094,2.4589745600462147,1.7688627325909136,3.5698306101807322,2.711848493062518,2.476326662296319,2.876279533987305,3.425323216042375,2.7726716182023967,3.034217470909905,1.4183126147335756,2.2405475844386014,1.1015686166523524,1.738455857106364,4.847990678197133,2.931034482758621,3.5714285714285716,5,1,3.4022180020662547,,,,,,8947189,4921340,5113758,13274000,35456287,53.53715407369079,57.0613327026367,1.5342458486557,17.0010604858398,72.6522521972656,64.8835296630859,80.4241714477539,81.5193710327148,69.639289855957,4.16577768325806,2.38866019248962,22.9817905426025,51.4061393737793,3.08236694335938,1.6154611655640425,50.59105157409164,33.418302994531615,3358735.88,10499855.68,23143869.96,628557.59,37631019.11,18,18,100,0,0.535371540736908,,,4.201109001033127,3.3445936619251473,3.772851331479137
Monze,Southern,"","","",Monze,95,109,109008,0.404667478326104,3.40114107465384,,,,1.1505699156160962,1.1349009387536235,1.005745629344184,1.450843094187984,1.1605258642256373,2.5439794377925846,2.1198394040689847,4.114704018945687,3.818367402476837,4.01580472976745,1.8180204787681689,2.7305818272951923,1.3369472964368363,1.6397648224405659,1.9838552803898484,3.1577890678844422,2.1761434992399846,2.6301042271313513,1.9489440925734058,3.4900498734615026,3.1717539083797477,3.072095848877829,1.011558242530739,1.1406842086194373,1.0401186914447933,1.5306354943018783,4.957801637889454,3.4827586206896552,4.142857142857142,5,1,2.5439794377925846,,,,,,4224876.63,4350864.16,140000,10587952.09,24103693,36.1593586094878,51.323543548584,1.88488352298737,19.8633079528809,72.3328094482422,78.5286331176758,78.115478515625,94.0525741577148,77.8087463378906,3.96166515350342,2.75922346115112,27.3329887390137,49.1992378234863,3.96972441673279,1.6494614239344458,58.40833210838431,32.77437056907691,92804,1190735.37,9197159.89,451665.41,10932364.67,22,22,100,0,0.361593586094878,,,3.7719897188962923,3.131723636170047,3.4518566775331694
Namwala,Southern,"","","",Namwala,96,109,109009,0.479855080906361,3.77894550181533,,,,1.0015698598149847,1.1317102312256342,1.0979253464461312,1.2854062530628245,1.0961441602028743,2.603595161051005,2.8064535552171233,2.315729186197018,3.0819481867883867,3.51532281835562,1.631532729979421,2.229525407453803,1.1691780238830454,1.2516621751629087,2.462678849686526,2.4949245884220606,1,2.769341494120463,1.2485057173346306,2.7657259016740774,3.6584784504217853,3.6699655457357467,1.0095027574791537,1.3512752718091368,1.02392774041245,1.0264339450342064,4.9674176050059415,2.3793103448275863,2.142857142857143,3.285714284,2.333333333333333,2.603595161051005,,,,,,46523,4249190,2386083,8900000,17881796,37.3664703478331,42.1232414245605,3.68295335769653,30.3087120056152,66.3560943603516,80.7718658447266,74.7673721313477,96.9055480957031,81.6790466308594,3.50707316398621,3.35536050796509,36.8860702514648,47.2010078430176,4.63996648788452,1.268981368782215,67.94236150963103,22.610585722492306,76300,2973154.52,5522452.41,22500,8594406.93,14,8,57.1428571,6,0.373664703478331,,,2.9446547225255024,2.7998799957750187,2.8722673591502605
Siavonga,Southern,"","","",Siavonga,98,109,109011,0.216376556272962,2.43728196784669,,,,1.2551196309259611,1.0585810268891656,1.4581644682780026,1.2967501323140254,1.2303871193566631,3.997714758843331,3.3399442931173953,3.161267345929126,3.4921088396107622,2.7664961322905777,2.2593988136677248,2.744853913777182,2.169076068870444,2.1790390540873985,1.4225893981609978,2.92988556124789,1.6887897298558627,2.546020785619186,2.5845991206956365,3.9702276128975655,1.8709120469082545,3.5209231425825056,1.0478764552154463,1.285176196879784,1.0966200455480615,1.2407801439624366,4.899843894185009,1.8275862068965516,2.428571428571429,5,1,3.997714758843331,,,,,,7156725.75,1918876,11163794.55,9015741.6,30855138,65.5948980036972,34.9747200012207,2.83784055709839,24.4909744262695,57.4136657714844,73.2193603515625,78.2108459472656,79.9019393920898,72.430908203125,4.4945273399353,2.96418499946594,31.2914600372314,50.4059410095215,3.36147284507751,1.9016939330044689,32.92725712168154,25.144306576097403,384411.95,2413699.36,22020739.44,204946.83,25023797.58,10,10,100,0,0.655948980036972,,,4.498857379421666,3.210561502116571,3.8547094407691187
